N,p,q,N_binary,p_binary,N_bits,p_bits
2257,37,61,00000100011010001,000100101,17,9
2258,2,1129,00000100011010010,000000010,17,9
2263,31,73,00000100011010111,000011111,17,9
2271,3,757,00000100011011111,000000011,17,9
2279,43,53,00000100011100111,000101011,17,9
2283,3,761,00000100011101011,000000011,17,9
2285,5,457,00000100011101101,000000101,17,9
2291,29,79,00000100011110011,000011101,17,9
2302,2,1151,00000100011111110,000000010,17,9
2305,5,461,00000100100000001,000000101,17,9
2306,2,1153,00000100100000010,000000010,17,9
2307,3,769,00000100100000011,000000011,17,9
2315,5,463,00000100100001011,000000101,17,9
2317,7,331,00000100100001101,000000111,17,9
2319,3,773,00000100100001111,000000011,17,9
2321,11,211,00000100100010001,000001011,17,9
2323,23,101,00000100100010011,000010111,17,9
2326,2,1163,00000100100010110,000000010,17,9
2327,13,179,00000100100010111,000001101,17,9
2329,17,137,00000100100011001,000010001,17,9
2335,5,467,00000100100011111,000000101,17,9
2342,2,1171,00000100100100110,000000010,17,9
2353,13,181,00000100100110001,000001101,17,9
2359,7,337,00000100100110111,000000111,17,9
2361,3,787,00000100100111001,000000011,17,9
2362,2,1181,00000100100111010,000000010,17,9
2363,17,139,00000100100111011,000010001,17,9
2369,23,103,00000100101000001,000010111,17,9
2374,2,1187,00000100101000110,000000010,17,9
2386,2,1193,00000100101010010,000000010,17,9
2391,3,797,00000100101010111,000000011,17,9
2395,5,479,00000100101011011,000000101,17,9
2402,2,1201,00000100101100010,000000010,17,9
2407,29,83,00000100101100111,000011101,17,9
2413,19,127,00000100101101101,000010011,17,9
2419,41,59,00000100101110011,000101001,17,9
2426,2,1213,00000100101111010,000000010,17,9
2427,3,809,00000100101111011,000000011,17,9
2429,7,347,00000100101111101,000000111,17,9
2433,3,811,00000100110000001,000000011,17,9
2434,2,1217,00000100110000010,000000010,17,9
2435,5,487,00000100110000011,000000101,17,9
2443,7,349,00000100110001011,000000111,17,9
2446,2,1223,00000100110001110,000000010,17,9
2449,31,79,00000100110010001,000011111,17,9
2453,11,223,00000100110010101,000001011,17,9
2455,5,491,00000100110010111,000000101,17,9
2458,2,1229,00000100110011010,000000010,17,9
2461,23,107,00000100110011101,000010111,17,9
2462,2,1231,00000100110011110,000000010,17,9
2463,3,821,00000100110011111,000000011,17,9
2469,3,823,00000100110100101,000000011,17,9
2471,7,353,00000100110100111,000000111,17,9
2474,2,1237,00000100110101010,000000010,17,9
2479,37,67,00000100110101111,000100101,17,9
2481,3,827,00000100110110001,000000011,17,9
2483,13,191,00000100110110011,000001101,17,9
2487,3,829,00000100110110111,000000011,17,9
2489,19,131,00000100110111001,000010011,17,9
2491,47,53,00000100110111011,000101111,17,9
2495,5,499,00000100110111111,000000101,17,9
2497,11,227,00000100111000001,000001011,17,9
2498,2,1249,00000100111000010,000000010,17,9
2501,41,61,00000100111000101,000101001,17,9
2507,23,109,00000100111001011,000010111,17,9
2509,13,193,00000100111001101,000001101,17,9
2513,7,359,00000100111010001,000000111,17,9
2515,5,503,00000100111010011,000000101,17,9
2517,3,839,00000100111010101,000000011,17,9
2518,2,1259,00000100111010110,000000010,17,9
2519,11,229,00000100111010111,000001011,17,9
2533,17,149,00000100111100101,000010001,17,9
2537,43,59,00000100111101001,000101011,17,9
2545,5,509,00000100111110001,000000101,17,9
2554,2,1277,00000100111111010,000000010,17,9
2558,2,1279,00000100111111110,000000010,17,9
2559,3,853,00000100111111111,000000011,17,9
2561,13,197,00000101000000001,000001101,17,9
2563,11,233,00000101000000011,000001011,17,9
2566,2,1283,00000101000000110,000000010,17,9
2567,17,151,00000101000000111,000010001,17,9
2569,7,367,00000101000001001,000000111,17,9
2571,3,857,00000101000001011,000000011,17,9
2573,31,83,00000101000001101,000011111,17,9
2577,3,859,00000101000010001,000000011,17,9
2578,2,1289,00000101000010010,000000010,17,9
2581,29,89,00000101000010101,000011101,17,9
2582,2,1291,00000101000010110,000000010,17,9
2587,13,199,00000101000011011,000001101,17,9
2589,3,863,00000101000011101,000000011,17,9
2594,2,1297,00000101000100010,000000010,17,9
2599,23,113,00000101000100111,000010111,17,9
2602,2,1301,00000101000101010,000000010,17,9
2603,19,137,00000101000101011,000010011,17,9
2605,5,521,00000101000101101,000000101,17,9
2606,2,1303,00000101000101110,000000010,17,9
2611,7,373,00000101000110011,000000111,17,9
2614,2,1307,00000101000110110,000000010,17,9
2615,5,523,00000101000110111,000000101,17,9
2623,43,61,00000101000111111,000101011,17,9
2627,37,71,00000101001000011,000100101,17,9
2629,11,239,00000101001000101,000001011,17,9
2631,3,877,00000101001000111,000000011,17,9
2638,2,1319,00000101001001110,000000010,17,9
2641,19,139,00000101001010001,000010011,17,9
2642,2,1321,00000101001010010,000000010,17,9
2643,3,881,00000101001010011,000000011,17,9
2649,3,883,00000101001011001,000000011,17,9
2651,11,241,00000101001011011,000001011,17,9
2653,7,379,00000101001011101,000000111,17,9
2654,2,1327,00000101001011110,000000010,17,9
2661,3,887,00000101001100101,000000011,17,9
2669,17,157,00000101001101101,000010001,17,9
2681,7,383,00000101001111001,000000111,17,9
2701,37,73,00000101010001101,000100101,17,9
2705,5,541,00000101010010001,000000101,17,9
2721,3,907,00000101010100001,000000011,17,9
2722,2,1361,00000101010100010,000000010,17,9
2723,7,389,00000101010100011,000000111,17,9
2733,3,911,00000101010101101,000000011,17,9
2734,2,1367,00000101010101110,000000010,17,9
2735,5,547,00000101010101111,000000101,17,9
2743,13,211,00000101010110111,000001101,17,9
2746,2,1373,00000101010111010,000000010,17,9
2747,41,67,00000101010111011,000101001,17,9
2757,3,919,00000101011000101,000000011,17,9
2759,31,89,00000101011000111,000011111,17,9
2761,11,251,00000101011001001,000001011,17,9
2762,2,1381,00000101011001010,000000010,17,9
2771,17,163,00000101011010011,000010001,17,9
2773,47,59,00000101011010101,000101111,17,9
2779,7,397,00000101011011011,000000111,17,9
2785,5,557,00000101011100001,000000101,17,9
2787,3,929,00000101011100011,000000011,17,9
2798,2,1399,00000101011101110,000000010,17,9
2807,7,401,00000101011110111,000000111,17,9
2809,53,53,00000101011111001,000110101,17,9
2811,3,937,00000101011111011,000000011,17,9
2813,29,97,00000101011111101,000011101,17,9
2815,5,563,00000101011111111,000000101,17,9
2818,2,1409,00000101100000010,000000010,17,9
2823,3,941,00000101100000111,000000011,17,9
2827,11,257,00000101100001011,000001011,17,9
2831,19,149,00000101100001111,000010011,17,9
2839,17,167,00000101100010111,000010001,17,9
2841,3,947,00000101100011001,000000011,17,9
2845,5,569,00000101100011101,000000101,17,9
2846,2,1423,00000101100011110,000000010,17,9
2854,2,1427,00000101100100110,000000010,17,9
2855,5,571,00000101100100111,000000101,17,9
2858,2,1429,00000101100101010,000000010,17,9
2859,3,953,00000101100101011,000000011,17,9
2863,7,409,00000101100101111,000000111,17,9
2866,2,1433,00000101100110010,000000010,17,9
2867,47,61,00000101100110011,000101111,17,9
2869,19,151,00000101100110101,000010011,17,9
2878,2,1439,00000101100111110,000000010,17,9
2881,43,67,00000101101000001,000101011,17,9
2885,5,577,00000101101000101,000000101,17,9
2893,11,263,00000101101001101,000001011,17,9
2894,2,1447,00000101101001110,000000010,17,9
2899,13,223,00000101101010011,000001101,17,9
2901,3,967,00000101101010101,000000011,17,9
2902,2,1451,00000101101010110,000000010,17,9
2906,2,1453,00000101101011010,000000010,17,9
2911,41,71,00000101101011111,000101001,17,9
2913,3,971,00000101101100001,000000011,17,9
2918,2,1459,00000101101100110,000000010,17,9
2921,23,127,00000101101101001,000010111,17,9
2923,37,79,00000101101101011,000100101,17,9
2929,29,101,00000101101110001,000011101,17,9
2931,3,977,00000101101110011,000000011,17,9
2933,7,419,00000101101110101,000000111,17,9
2935,5,587,00000101101110111,000000101,17,9
2941,17,173,00000101101111101,000010001,17,9
2942,2,1471,00000101101111110,000000010,17,9
2947,7,421,00000101110000011,000000111,17,9
2949,3,983,00000101110000101,000000011,17,9
2951,13,227,00000101110000111,000001101,17,9
2959,11,269,00000101110001111,000001011,17,9
2962,2,1481,00000101110010010,000000010,17,9
2965,5,593,00000101110010101,000000101,17,9
2966,2,1483,00000101110010110,000000010,17,9
2973,3,991,00000101110011101,000000011,17,9
2974,2,1487,00000101110011110,000000010,17,9
2977,13,229,00000101110100001,000001101,17,9
2978,2,1489,00000101110100010,000000010,17,9
2981,11,271,00000101110100101,000001011,17,9
2983,19,157,00000101110100111,000010011,17,9
2986,2,1493,00000101110101010,000000010,17,9
2987,29,103,00000101110101011,000011101,17,9
2991,3,997,00000101110101111,000000011,17,9
2993,41,73,00000101110110001,000101001,17,9
2995,5,599,00000101110110011,000000101,17,9
2998,2,1499,00000101110110110,000000010,17,9
3005,5,601,00000101110111101,000000101,17,9
3007,31,97,00000101110111111,000011111,17,9
3013,23,131,00000101111000101,000010111,17,9
3017,7,431,00000101111001001,000000111,17,9
3022,2,1511,00000101111001110,000000010,17,9
3027,3,1009,00000101111010011,000000011,17,9
3029,13,233,00000101111010101,000001101,17,9
3031,7,433,00000101111010111,000000111,17,9
3035,5,607,00000101111011011,000000101,17,9
3039,3,1013,00000101111011111,000000011,17,9
3043,17,179,00000101111100011,000010001,17,9
3046,2,1523,00000101111100110,000000010,17,9
3047,11,277,00000101111100111,000001011,17,9
3053,43,71,00000101111101101,000101011,17,9
3057,3,1019,00000101111110001,000000011,17,9
3062,2,1531,00000101111110110,000000010,17,9
3063,3,1021,00000101111110111,000000011,17,9
3065,5,613,00000101111111001,000000101,17,9
3071,37,83,00000101111111111,000100101,17,9
3073,7,439,00000110000000001,000000111,17,9
3077,17,181,00000110000000101,000010001,17,9
3085,5,617,00000110000001101,000000101,17,9
3086,2,1543,00000110000001110,000000010,17,9
3091,11,281,00000110000010011,000001011,17,9
3093,3,1031,00000110000010101,000000011,17,9
3095,5,619,00000110000010111,000000101,17,9
3097,19,163,00000110000011001,000010011,17,9
3098,2,1549,00000110000011010,000000010,17,9
3099,3,1033,00000110000011011,000000011,17,9
3101,7,443,00000110000011101,000000111,17,9
3103,29,107,00000110000011111,000011101,17,9
3106,2,1553,00000110000100010,000000010,17,9
3107,13,239,00000110000100011,000001101,17,9
3113,11,283,00000110000101001,000001011,17,9
3117,3,1039,00000110000101101,000000011,17,9
3118,2,1559,00000110000101110,000000010,17,9
3127,53,59,00000110000110111,000110101,17,9
3131,31,101,00000110000111011,000011111,17,9
3133,13,241,00000110000111101,000001101,17,9
3134,2,1567,00000110000111110,000000010,17,9
3139,43,73,00000110001000011,000101011,17,9
3142,2,1571,00000110001000110,000000010,17,9
3143,7,449,00000110001000111,000000111,17,9
3147,3,1049,00000110001001011,000000011,17,9
3149,47,67,00000110001001101,000101111,17,9
3151,23,137,00000110001001111,000010111,17,9
3153,3,1051,00000110001010001,000000011,17,9
3155,5,631,00000110001010011,000000101,17,9
3158,2,1579,00000110001010110,000000010,17,9
3161,29,109,00000110001011001,000011101,17,9
3166,2,1583,00000110001011110,000000010,17,9
3173,19,167,00000110001100101,000010011,17,9
3183,3,1061,00000110001101111,000000011,17,9
3189,3,1063,00000110001110101,000000011,17,9
3193,31,103,00000110001111001,000011111,17,9
3194,2,1597,00000110001111010,000000010,17,9
3197,23,139,00000110001111101,000010111,17,9
3199,7,457,00000110001111111,000000111,17,9
3202,2,1601,00000110010000010,000000010,17,9
3205,5,641,00000110010000101,000000101,17,9
3207,3,1069,00000110010000111,000000011,17,9
3214,2,1607,00000110010001110,000000010,17,9
3215,5,643,00000110010001111,000000101,17,9
3218,2,1609,00000110010010010,000000010,17,9
3223,11,293,00000110010010111,000001011,17,9
3226,2,1613,00000110010011010,000000010,17,9
3227,7,461,00000110010011011,000000111,17,9
3233,53,61,00000110010100001,000110101,17,9
3235,5,647,00000110010100011,000000101,17,9
3238,2,1619,00000110010100110,000000010,17,9
3239,41,79,00000110010100111,000101001,17,9
3241,7,463,00000110010101001,000000111,17,9
3242,2,1621,00000110010101010,000000010,17,9
3247,17,191,00000110010101111,000010001,17,9
3254,2,1627,00000110010110110,000000010,17,9
3261,3,1087,00000110010111101,000000011,17,9
3263,13,251,00000110010111111,000001101,17,9
3265,5,653,00000110011000001,000000101,17,9
3269,7,467,00000110011000101,000000111,17,9
3273,3,1091,00000110011001001,000000011,17,9
3274,2,1637,00000110011001010,000000010,17,9
3277,29,113,00000110011001101,000011101,17,9
3279,3,1093,00000110011001111,000000011,17,9
3281,17,193,00000110011010001,000010001,17,9
3287,19,173,00000110011010111,000010011,17,9
3291,3,1097,00000110011011011,000000011,17,9
3293,37,89,00000110011011101,000100101,17,9
3295,5,659,00000110011011111,000000101,17,9
3305,5,661,00000110011101001,000000101,17,9
3309,3,1103,00000110011101101,000000011,17,9
3314,2,1657,00000110011110010,000000010,17,9
3317,31,107,00000110011110101,000011111,17,9
3326,2,1663,00000110011111110,000000010,17,9
3327,3,1109,00000110011111111,000000011,17,9
3334,2,1667,00000110100000110,000000010,17,9
3337,47,71,00000110100001001,000101111,17,9
3338,2,1669,00000110100001010,000000010,17,9
3341,13,257,00000110100001101,000001101,17,9
3349,17,197,00000110100010101,000010001,17,9
3351,3,1117,00000110100010111,000000011,17,9
3353,7,479,00000110100011001,000000111,17,9
3365,5,673,00000110100100101,000000101,17,9
3369,3,1123,00000110100101001,000000011,17,9
3377,11,307,00000110100110001,000001011,17,9
3379,31,109,00000110100110011,000011111,17,9
3383,17,199,00000110100110111,000010001,17,9
3385,5,677,00000110100111001,000000101,17,9
3386,2,1693,00000110100111010,000000010,17,9
3387,3,1129,00000110100111011,000000011,17,9
3394,2,1697,00000110101000010,000000010,17,9
3397,43,79,00000110101000101,000101011,17,9
3398,2,1699,00000110101000110,000000010,17,9
3401,19,179,00000110101001001,000010011,17,9
3403,41,83,00000110101001011,000101001,17,9
3409,7,487,00000110101010001,000000111,17,9
3415,5,683,00000110101010111,000000101,17,9
3418,2,1709,00000110101011010,000000010,17,9
3419,13,263,00000110101011011,000001101,17,9
3421,11,311,00000110101011101,000001011,17,9
3427,23,149,00000110101100011,000010111,17,9
3431,47,73,00000110101100111,000101111,17,9
3437,7,491,00000110101101101,000000111,17,9
3439,19,181,00000110101101111,000010011,17,9
3442,2,1721,00000110101110010,000000010,17,9
3443,11,313,00000110101110011,000001011,17,9
3446,2,1723,00000110101110110,000000010,17,9
3453,3,1151,00000110101111101,000000011,17,9
3455,5,691,00000110101111111,000000101,17,9
3459,3,1153,00000110110000011,000000011,17,9
3466,2,1733,00000110110001010,000000010,17,9
3473,23,151,00000110110010001,000010111,17,9
3481,59,59,00000110110011001,000111011,17,9
3482,2,1741,00000110110011010,000000010,17,9
3487,11,317,00000110110011111,000001011,17,9
3489,3,1163,00000110110100001,000000011,17,9
3493,7,499,00000110110100101,000000111,17,9
3494,2,1747,00000110110100110,000000010,17,9
3497,13,269,00000110110101001,000001101,17,9
3503,31,113,00000110110101111,000011111,17,9
3505,5,701,00000110110110001,000000101,17,9
3506,2,1753,00000110110110010,000000010,17,9
3513,3,1171,00000110110111001,000000011,17,9
3518,2,1759,00000110110111110,000000010,17,9
3521,7,503,00000110111000001,000000111,17,9
3523,13,271,00000110111000011,000001101,17,9
3543,3,1181,00000110111010111,000000011,17,9
3545,5,709,00000110111011001,000000101,17,9
3551,53,67,00000110111011111,000110101,17,9
3554,2,1777,00000110111100010,000000010,17,9
3561,3,1187,00000110111101001,000000011,17,9
3563,7,509,00000110111101011,000000111,17,9
3566,2,1783,00000110111101110,000000010,17,9
3569,43,83,00000110111110001,000101011,17,9
3574,2,1787,00000110111110110,000000010,17,9
3578,2,1789,00000110111111010,000000010,17,9
3579,3,1193,00000110111111011,000000011,17,9
3587,17,211,00000111000000011,000010001,17,9
3589,37,97,00000111000000101,000100101,17,9
3595,5,719,00000111000001011,000000101,17,9
3599,59,61,00000111000001111,000111011,17,9
3601,13,277,00000111000010001,000001101,17,9
3602,2,1801,00000111000010010,000000010,17,9
